
2017-07-20 10:46:56 | oX3WojklzII6FwXZkN2ob0MpBzHo | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/membervip/card/receive_card?id=a484619482&openid=oX3WojklzII6FwXZkN2ob0MpBzHo&card_rule_id=65 | 835ce4f316610134f716fef910c6c28e4f3080d2 | {"id":"a484619482","openid":"oX3WojklzII6FwXZkN2ob0MpBzHo","card_rule_id":"65"} | 127.0.0.1 | 
2017-07-20 16:57:12 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter/receive_card?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 1aaf7329cbd7d9d3493af048c599d757b2a87ff0 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 16:57:17 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter/index?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | cac0d01d37f3fdcf5809e35370643a0fdcb31ce9 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 16:57:25 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/membervip/cardcenter/index?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 1d8033949ba00ead1a6065833a91ab1932bcd831 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 16:58:01 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/membervip/cardcenter/index?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 21c3adcc4015e5111b72178edb34f73a364f9ad0 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 16:58:37 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter/index?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 21c3adcc4015e5111b72178edb34f73a364f9ad0 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 16:59:27 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/membervip/cardcenter/index?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 21c3adcc4015e5111b72178edb34f73a364f9ad0 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 17:00:43 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/membervip/cardcenter/index?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 21c3adcc4015e5111b72178edb34f73a364f9ad0 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 17:01:14 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/membervip/cardcenter/index?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 21c3adcc4015e5111b72178edb34f73a364f9ad0 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 17:02:32 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/membervip/cardcenter/index?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 21c3adcc4015e5111b72178edb34f73a364f9ad0 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 17:04:43 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/membervip/cardcenter/index?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 55087c112588abcd5053e774b1b198e71287f2cf | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 17:05:01 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/membervip/cardcenter/index?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 4ea69f3ab736b1f7ee436630e1989253eec9eb58 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 17:08:11 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/membervip/cardcenter/index?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 4ea69f3ab736b1f7ee436630e1989253eec9eb58 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 17:13:26 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/membervip/cardcenter/index?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 8f924d03fd4832af3974f04eb34c0226f48b51a6 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 17:18:09 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/membervip/cardcenter/index?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 8f924d03fd4832af3974f04eb34c0226f48b51a6 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 17:41:09 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/membervip/cardcenter/index?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | e61580c9b0eda90b461544df268d4a85842c963b | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 17:41:58 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/membervip/cardcenter/index?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 6fe68694d73444ef62fbf4bf553b4eb30d38a46a | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 17:42:12 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/membervip/cardcenter/index?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 51c67d68b16331628eee8420361bbb67bbcc0254 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 17:43:08 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/membervip/cardcenter/cardinfo?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | baa34e522b1e988ed31d4f4244ab5f4e6c7d50d8 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 17:43:25 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/membervip/cardcenter/cardinfo?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | baa34e522b1e988ed31d4f4244ab5f4e6c7d50d8 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 17:43:32 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /membervip/center/qrcodecon | a484619482 | 0 | http://front.iwide.cn/index.php/membervip/center/qrcodecon?margin=0&data=7E700641-0AA4-FECF-5D65-6DD9096FC7A6 | baa34e522b1e988ed31d4f4244ab5f4e6c7d50d8 | {"margin":"0","data":"7E700641-0AA4-FECF-5D65-6DD9096FC7A6"} | 127.0.0.1 | http://front.iwide.cn/membervip/cardcenter/cardinfo?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw==
2017-07-20 18:13:39 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/membervip/cardcenter/receive_card?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 2bb93c46f232b8322a284501b0557a49d411ec21 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
